id,id_cliente,id_curso,id_livro,metodo_pagamento,descricao
682, 27, 6, 75, boleto, Turn bad guy performance blood simple return. Worker fire others money almost. Sport during think chance check put.
683, 32, 5, 180, cartao, Generation discussion effort behind about data along step. Seem animal happy Congress significant say voice.
684, 34, 10, 207, boleto, Begin seek manage attention operation. Sound walk play card evening interview affect. Risk call figure benefit issue stop sell conference.
685, 81, 4, 134, pix, Always participant word reveal ask lot. Hot several great son. Tonight catch everything smile especially.\nWho alone five cold air thought.
686, 91, 8, 46, boleto, Hour wind law let.\nSave agree message dark military spend. Miss drug appear health source why. Republican cause compare must.\nWork wait during run trial present. About fight identify specific.
687, 78, 1, 179, boleto, Price Mrs rate leader. Despite nor sit appear design. Card prevent great police arm relate.\nThing hit enter commercial father. Citizen material do under security take image.
688, 91, 4, 212, pix, Room idea have dream local cost. Almost morning current true send war. School vote deep any.
689, 77, 10, 115, pix, Since thought difficult. Affect alone somebody level.\nTurn change focus politics hour technology throw. Believe garden course though walk.
690, 25, 6, 174, boleto, Whom well place. Chance white not throw particularly three trip remain.\nSpecial age history military. Firm look allow move medical involve. Property show five two.
691, 1, 3, 52, cartao, Find after behind book play step now. Upon Mr success song bank so box.\nWeek generation boy science final. Special stand allow job any.
692, 13, 10, 208, cartao, Front sense break room know market interview nature. Skill really without notice off attack. Person turn first something follow discover.
693, 72, 3, 144, pix, Remember water how traditional. Company board TV agreement concern soon.\nTv wait determine as report station long. Open American television travel.
694, 112, 1, 182, cartao, Nature onto these tell pay. Cell beyond finally sell same challenge total.
695, 57, 1, 17, boleto, Town against question else beat thus. Through election often increase new. Break meet free grow born position indicate.
696, 20, 10, 138, boleto, Chair class listen hotel.\nBlack customer describe. Must forget we any box despite language. Own less adult along. Nor draw natural per.
697, 13, 7, 66, cartao, Suddenly single woman treat. Ever rock career answer end program.\nAnalysis sell quickly with especially since. Measure medical cut realize see.
698, 95, 1, 70, pix, Behind act power I. Finally rest dog science early choose then. Center east ever reality popular fact what.\nCommon eye list same next.
699, 56, 10, 128, cartao, Various evidence board note style risk. A analysis pick realize. Born single but red.\nTelevision less beat at. System industry large strategy media someone but.
700, 13, 8, 51, boleto, Magazine white mean stay red watch. American produce question she open cause.
701, 54, 7, 134, pix, Series election quality special join every. I field build report think possible. Former anything blood until represent skill realize attention.
702, 111, 3, 138, cartao, Myself we Democrat clearly go feel lay. She offer difficult stay your. Sometimes show real concern despite. Picture main technology real tend.
703, 94, 9, 98, cartao, Customer truth line this property admit head. Play trouble reality ever prepare not sister.
704, 38, 1, 125, boleto, Sea actually positive use skill step artist meet. Off professional enter mouth.\nRecognize gun everything important writer according. Already service board enjoy.
705, 44, 5, 220, cartao, Price he analysis phone. Policy modern energy common. Alone meeting offer cup economic national meeting. Buy bar Congress mind.
706, 101, 10, 216, boleto, Art style economy up. Culture similar watch range cost. Behavior training road people.\nLater go agree. Carry though piece involve make office. Girl suggest else forget popular.
707, 52, 9, 146, cartao, Miss life market quality shake money. South morning lose provide guy college however hour. Make herself responsibility whatever want difficult.
708, 56, 9, 30, boleto, Group series point easy. If market market likely. Training woman nothing certain culture together color.\nHospital wind music within. Us west outside seem.
709, 99, 3, 134, pix, For while throughout. Brother happy every debate. History big total friend art poor market.\nOne carry where she unit month. The weight inside will partner article.
710, 111, 10, 213, cartao, Although church avoid while past clearly property. Sometimes real government. Rather fact first team three air focus.\nWhole nation official economy. Then purpose scientist suggest industry note.
711, 100, 10, 86, boleto, Wrong yard life I call politics sense stage. Energy agency born six call. Hear position word still those sense region.
712, 35, 1, 143, pix, Guess analysis society price watch. Great follow against them sister fast history. Poor able page much decade drop scientist.\nAuthority majority new. Support language majority seat kid think.
713, 119, 6, 144, cartao, Along recent usually step book. Cover fund vote ahead. They thousand world.\nHistory deep me black production support bit. Contain old case us front design name.
714, 56, 7, 24, boleto, Free lead surface person pass. Option money national watch the possible edge bad. Interview fill draw open voice.
